subject,Trial,Degree,Picturetype,numfix,headfix,bodyfix,accuracy
612,13,135,2,0,0,13,1
612,14,270,2,0,0,0,1
612,15,315,3,2,0,0,1
612,16,0,1,0,0,0,1
612,17,225,1,0,0,0,1
612,18,45,2,0,0,0,1
612,19,0,2,0,0,0,1
612,20,270,3,0,0,0,1
612,21,270,3,0,0,0,1
612,22,180,1,0,0,0,1
612,23,315,2,0,3,0,1
612,24,0,2,8,2,0,1
612,25,315,1,0,0,4,1
612,26,315,1,0,0,0,1
612,27,135,2,2,0,0,1
612,28,45,3,0,0,1,1
612,29,315,3,0,0,0,1
612,30,270,1,1,0,1,1
612,31,135,2,0,0,4,1
612,32,225,2,0,0,0,1
612,33,45,3,5,0,0,1
612,34,180,1,0,0,0,1
612,35,45,2,0,0,0,1
612,36,90,2,0,0,0,1
612,37,90,1,0,0,0,1
612,38,0,2,0,0,0,1
612,39,0,3,6,0,0,1
612,40,180,2,0,0,0,0
612,41,45,1,0,0,0,1
612,42,270,1,0,0,0,1
612,43,90,2,0,0,0,1
612,44,135,3,0,0,1,1
612,45,180,1,0,0,0,1
612,46,225,1,0,0,1,1
612,47,90,3,0,0,0,0
612,48,90,3,1,0,0,1
612,49,225,1,3,0,0,1
612,50,180,2,0,0,0,1
612,51,45,1,1,0,0,1
612,52,315,3,0,0,0,1
612,53,180,3,0,0,0,1
612,54,90,3,0,0,0,1
612,55,135,3,0,0,3,0
612,56,315,2,0,0,0,1
612,57,0,3,5,0,0,1
612,58,135,3,0,0,0,1
612,59,0,1,0,0,0,1
612,60,225,3,1,0,0,1
612,61,225,2,2,0,4,1
612,62,180,3,9,0,0,0
612,63,225,3,3,0,0,1
612,64,270,2,0,0,0,1
612,65,45,1,0,0,0,1
612,66,0,2,0,0,0,1
612,67,180,3,0,0,0,1
612,68,315,2,1,0,0,1
612,69,180,3,0,0,0,0
612,70,180,2,0,0,0,1
612,71,45,2,0,0,0,1
612,72,270,2,1,0,0,0
612,73,0,3,0,0,0,1
612,74,180,1,0,0,0,1
612,75,135,1,0,0,1,1
612,76,135,1,2,0,2,1
612,77,90,1,0,0,0,1
612,78,225,1,0,0,0,1
612,79,225,2,0,0,0,1
612,80,135,2,0,0,0,1
612,81,0,3,10,0,0,1
612,82,135,3,0,0,2,1
612,83,0,1,0,0,0,1
612,84,270,3,2,0,0,1
612,85,315,1,10,0,3,1
612,86,270,3,0,0,0,1
612,87,90,1,0,0,0,1
612,88,90,2,1,0,0,1
612,89,45,1,0,0,0,0
612,90,45,3,0,0,0,1
612,91,270,1,0,0,3,0
612,92,315,3,1,0,0,1
612,93,270,1,0,0,0,1
612,94,45,2,9,0,0,1
612,95,90,2,2,0,0,1
612,96,270,2,1,0,0,1
613,1,315,2,3,2,1,1
613,2,315,1,0,3,0,1
613,3,225,2,0,0,0,0
613,4,315,3,0,1,0,1
613,5,45,3,2,0,6,0
613,6,0,1,1,0,1,0
613,7,225,3,0,0,0,1
613,8,135,2,0,1,0,1
613,9,135,1,2,0,0,1
613,10,45,3,1,0,0,0
613,11,315,3,0,0,0,1
613,12,0,2,0,0,0,1
613,13,315,1,0,4,0,1
613,14,225,2,0,2,0,1
613,15,180,2,0,0,0,0
613,16,90,1,0,0,0,1
613,17,0,1,0,1,0,1
613,18,270,2,0,1,0,1
613,19,315,1,1,19,0,1
613,20,270,3,1,0,0,1
613,21,270,3,0,0,1,1
613,22,135,2,0,0,2,1
613,23,0,2,2,0,0,1
613,24,270,1,0,3,0,1
613,25,90,3,0,0,0,1
613,26,135,1,0,0,0,1
613,27,45,2,0,3,0,1
613,28,225,3,0,2,0,1
613,29,225,1,0,4,1,1
613,30,180,1,0,0,0,1
613,31,135,2,0,0,3,1
613,32,315,2,0,0,0,1
613,33,180,2,0,0,0,1
613,34,90,2,0,0,1,1
613,35,135,3,0,1,13,1
613,36,90,3,0,0,0,1
613,37,225,3,0,4,1,1
613,38,0,3,0,0,0,1
613,39,0,1,0,0,0,1
613,40,0,2,0,0,0,1
613,41,225,1,0,1,0,1
613,42,180,3,0,0,0,1
613,43,90,1,0,1,0,1
613,44,270,2,0,0,1,1
613,45,225,2,2,0,0,1
613,46,135,3,0,0,0,1
613,47,225,1,0,0,0,1
613,48,90,3,3,0,0,1
613,49,180,2,2,0,0,1
613,50,180,3,0,0,0,1
613,51,90,2,0,0,6,1
613,52,270,1,0,0,0,1
613,53,180,1,0,0,0,1
613,54,45,2,0,1,0,1
613,55,315,2,0,0,0,1
613,56,45,1,0,1,0,1
613,57,45,3,0,0,6,1
613,58,45,1,0,2,0,1
613,59,225,3,0,0,1,1
613,60,180,1,0,0,0,1
613,61,0,3,0,1,0,1
613,62,135,3,0,0,4,1
613,63,90,3,0,0,2,1
613,64,315,3,0,0,0,1
613,65,135,1,0,0,1,1
613,66,180,1,0,0,0,0
613,67,45,2,0,6,0,1
613,68,315,3,0,0,0,1
613,69,270,1,0,3,0,1
613,70,0,3,0,0,0,1
613,71,315,1,0,1,0,1
613,72,270,2,0,2,0,1
613,73,45,3,0,0,12,1
613,74,0,3,0,0,0,1
613,75,225,2,0,0,0,1
613,76,45,1,0,5,0,1
613,77,45,1,0,0,0,0
613,78,180,3,0,0,0,1
613,79,180,3,0,0,0,1
613,80,270,3,0,0,0,1
613,81,90,2,0,0,1,1
613,82,135,3,0,0,10,1
613,83,225,1,3,4,3,1
613,84,90,1,0,0,0,1
613,85,0,1,0,0,0,1
613,86,315,2,2,0,0,1
613,87,0,2,0,0,0,1
613,88,135,1,1,0,6,1
613,89,45,2,0,1,0,1
613,90,180,2,0,0,0,1
613,91,90,2,0,0,1,1
613,92,90,1,0,0,0,1
613,93,270,1,0,3,0,1
613,94,270,2,0,0,0,1
613,95,270,3,1,0,0,1
613,96,135,2,0,2,14,1
615,1,135,2,0,0,2,1
615,2,315,3,0,0,0,1
615,3,270,3,0,0,2,1
615,4,225,3,3,0,0,1
615,5,315,2,0,0,0,1
615,6,0,1,0,0,0,1
615,7,315,2,0,0,0,1
615,8,90,3,0,0,0,1
615,9,180,2,0,0,0,1
615,10,225,2,0,0,0,1
615,11,315,1,0,0,0,1
615,12,135,2,0,0,0,1
615,13,270,3,0,0,0,1
615,14,225,1,0,0,0,1
615,15,90,1,0,0,0,1
615,16,0,2,4,0,0,1
615,17,315,1,0,0,0,1
615,18,315,3,2,0,0,1
615,19,135,1,3,0,0,1
615,20,45,2,0,0,0,1
615,21,135,1,0,0,0,1
615,22,315,1,0,0,0,1
615,23,180,1,0,0,0,1
615,24,225,2,0,0,2,1
615,25,270,2,0,0,0,1
615,26,225,3,1,0,0,1
615,27,45,3,2,0,0,1
615,28,270,1,0,0,0,1
615,29,0,2,0,0,0,1
615,30,0,1,0,0,0,1
615,31,135,2,0,0,0,1
615,32,45,3,0,0,0,1
615,33,270,2,1,0,0,1
615,34,135,3,0,0,0,1
615,35,0,3,0,0,0,1
615,36,90,1,2,0,0,1
615,37,45,2,0,0,0,1
615,38,0,2,3,0,0,1
615,39,180,3,1,0,0,1
615,40,90,2,0,0,0,1
615,41,45,1,0,0,0,1
615,42,180,2,0,0,0,0
615,43,180,3,0,0,0,1
615,44,180,2,4,0,0,1
615,45,135,3,1,0,1,1
615,46,225,3,0,0,1,1
615,47,225,1,0,0,0,1
615,48,135,3,1,0,4,0
615,49,225,3,0,0,1,1
615,50,270,1,6,0,0,1
615,51,90,2,0,0,0,0
615,52,315,2,0,0,0,1
615,53,90,3,0,0,0,1
615,54,90,3,0,0,0,1
615,55,180,1,0,0,0,1
615,56,90,3,0,0,0,1
615,57,315,3,0,0,0,1
615,58,225,2,2,0,2,1
615,59,0,3,0,0,0,1
615,60,45,1,0,0,0,1
615,61,225,1,0,0,0,1
615,62,0,1,0,0,0,1
615,63,180,1,0,0,0,1
615,64,45,3,0,0,0,1
615,65,135,1,0,0,0,1
615,66,225,2,0,0,0,1
615,67,270,2,0,0,0,1
615,68,45,1,0,0,0,1
615,69,315,3,2,0,0,1
615,70,270,2,0,0,0,1
615,71,0,1,0,1,0,1
615,72,270,3,0,0,0,1
615,73,135,3,0,0,0,1
615,74,0,2,0,0,0,1
615,75,135,2,0,0,0,1
615,76,0,3,0,0,0,1
615,77,225,1,0,0,0,1
615,78,270,3,0,0,0,1
615,79,180,1,0,0,0,1
615,80,45,2,0,0,0,1
615,81,135,1,0,0,0,0
615,82,270,1,0,0,0,1
615,83,90,1,0,0,0,1
615,84,180,2,0,0,0,1
615,85,45,1,0,0,0,1
615,86,45,3,0,0,0,1
615,87,180,3,0,0,0,1
615,88,45,2,0,0,0,1
615,89,315,1,4,0,0,1
615,90,180,3,0,0,0,1
615,91,90,1,0,0,0,1
615,92,90,2,2,0,0,1
615,93,0,3,0,7,0,1
615,94,315,2,0,0,0,1
615,95,270,1,0,0,0,1
615,96,90,2,0,0,0,1
115,1,45,3,0,0,0,1
115,2,135,2,0,0,0,1
115,3,180,1,0,0,0,1
115,4,0,1,0,0,0,1
115,5,315,3,0,0,0,1
115,6,315,2,0,0,0,1
115,7,225,3,0,0,0,1
115,8,315,1,0,0,0,1
115,9,315,1,0,0,0,0
115,10,0,2,0,3,0,1
115,11,0,1,9,0,0,1
115,12,0,2,0,0,0,1
115,13,270,2,0,0,0,1
115,14,135,2,0,0,0,1
115,15,270,1,0,0,0,0
115,16,135,1,0,0,0,1
115,17,135,1,0,0,0,1
115,18,270,3,21,0,0,1
115,19,315,3,0,0,0,1
115,20,225,3,0,0,0,1
115,21,90,1,0,0,0,0
115,22,135,2,0,0,0,1
115,23,225,2,0,0,0,0
115,24,315,1,45,0,0,1
115,25,225,2,1,0,0,0
115,26,315,2,0,0,0,0
115,27,45,3,0,0,0,1
115,28,45,2,0,0,0,1
115,29,180,2,0,0,0,0
115,30,270,3,0,0,0,1
115,31,90,3,0,0,0,0
115,32,225,1,0,0,0,1
115,33,0,3,0,0,0,1
115,34,180,1,0,0,0,1
115,35,0,1,1,0,0,1
115,36,225,1,0,0,0,0
115,37,180,3,0,0,0,1
115,38,225,3,0,0,0,1
115,39,315,3,0,0,0,0
115,40,45,2,0,0,0,1
115,41,90,2,16,0,0,1
115,42,135,3,0,0,0,1
115,43,270,1,13,0,0,1
115,44,315,2,46,0,0,1
115,45,90,1,2,0,0,1
115,46,180,2,0,0,0,1
115,47,90,3,0,0,0,1
115,48,270,2,0,0,0,1
115,49,135,3,0,0,0,1
115,50,180,1,0,0,0,1
115,51,225,3,0,0,0,1
115,52,90,3,0,0,0,0
115,53,90,3,0,0,0,1
115,54,90,2,0,0,0,0
115,55,45,3,16,0,0,1
115,56,45,1,0,0,0,1
115,57,180,3,0,0,0,1
115,58,45,1,0,0,0,1
115,59,0,3,16,1,0,1
115,60,0,2,7,0,0,1
115,61,135,3,0,0,0,1
115,62,180,2,23,0,0,0
115,63,225,1,3,0,0,0
115,64,225,2,0,0,0,1
115,65,90,1,0,0,0,1
115,66,270,3,0,0,0,1
115,67,90,2,0,0,0,1
115,68,45,1,0,0,0,1
115,69,45,2,0,0,0,1
115,70,270,2,26,0,0,0
115,71,0,1,1,2,0,1
115,72,135,1,0,0,1,0
115,73,270,2,0,0,0,0
115,74,270,1,43,0,0,0
115,75,45,1,15,0,0,0
115,76,315,3,3,0,0,1
115,77,45,2,0,0,0,1
115,78,45,3,0,0,0,1
115,79,180,3,17,0,0,1
115,80,135,1,22,0,0,1
115,81,90,1,3,0,0,1
115,82,270,3,43,0,0,0
115,83,90,2,0,0,0,1
115,84,315,2,19,0,0,1
115,85,180,1,0,0,0,1
115,86,315,1,14,0,0,1
115,87,0,2,13,0,0,1
115,88,0,3,27,0,2,1
115,89,135,2,0,0,0,1
115,90,225,1,0,0,0,0
115,91,180,3,0,0,2,1
115,92,135,3,0,0,0,0
115,93,270,1,0,0,0,1
115,94,180,2,0,0,0,1
115,95,0,3,0,7,0,1
115,96,225,2,0,0,0,0
116,1,135,2,0,0,0,1
116,2,225,3,0,0,0,1
116,3,0,2,11,0,0,1
116,4,270,3,0,0,0,1
116,5,45,3,0,0,0,1
116,6,315,1,0,0,0,1
116,7,270,1,0,0,0,1
116,8,315,3,0,0,0,1
116,9,45,2,0,0,0,1
116,10,45,3,0,0,0,1
116,11,135,1,0,0,0,1
116,12,315,2,0,0,0,1
116,13,270,3,0,0,0,1
116,14,90,1,0,0,0,1
116,15,225,1,0,0,0,1
116,16,225,3,0,0,0,1
116,17,135,2,0,0,0,1
116,18,0,1,19,0,0,1
116,19,135,1,0,0,0,1
116,20,315,1,0,0,0,1
116,21,315,1,0,0,0,1
116,22,0,1,0,1,0,1
116,23,180,2,0,8,3,1
116,24,180,1,0,4,1,1
116,25,135,2,0,8,0,1
116,26,270,2,0,0,0,1
116,27,225,2,0,0,0,1
116,28,315,3,0,0,0,1
116,29,225,2,0,0,0,1
116,30,0,2,0,6,1,1
116,31,315,2,0,0,0,1
116,32,90,3,0,0,0,1
116,33,315,2,0,0,0,1
116,34,45,1,0,0,0,1
116,35,225,3,0,0,0,1
116,36,180,3,0,0,0,1
116,37,90,3,0,0,0,0
116,38,270,1,7,0,0,1
116,39,180,3,0,0,0,1
116,40,90,1,21,0,0,1
116,41,90,2,0,0,0,1
116,42,270,2,0,0,0,1
116,43,135,3,0,0,0,1
116,44,315,3,0,0,0,1
116,45,180,1,18,0,0,1
116,46,90,3,0,0,0,1
116,47,90,2,0,0,0,1
116,48,0,2,0,0,0,1
116,49,180,2,0,0,0,1
116,50,135,3,0,0,0,1
116,51,135,3,0,0,0,1
116,52,45,3,0,0,0,1
116,53,225,3,0,0,0,1
116,54,225,2,0,0,0,1
116,55,180,1,0,0,0,1
116,56,180,2,0,0,0,1
116,57,0,1,0,0,0,1
116,58,225,1,0,0,0,1
116,59,45,2,0,0,0,1
116,60,0,3,0,0,0,1
116,61,90,3,0,0,0,1
116,62,45,1,0,0,0,1
116,63,0,3,0,0,0,1
116,64,225,1,0,0,0,1
116,65,270,2,0,0,0,1
116,66,180,3,0,0,0,1
116,67,0,2,0,0,0,1
116,68,135,3,0,0,0,1
116,69,225,1,0,0,0,1
116,70,315,2,0,0,0,1
116,71,45,2,0,0,0,1
116,72,135,2,0,0,0,1
116,73,0,3,0,1,0,1
116,74,90,1,0,0,0,1
116,75,0,1,0,0,0,1
116,76,90,1,0,0,0,1
116,77,180,1,0,0,0,1
116,78,315,1,0,0,0,1
116,79,180,3,0,0,0,1
116,80,270,2,0,0,0,1
116,81,225,2,0,0,0,1
116,82,270,3,0,0,0,1
116,83,45,2,0,0,0,1
116,84,45,3,0,0,0,1
116,85,270,3,0,0,0,1
116,86,180,2,0,0,0,1
116,87,90,2,0,0,0,1
116,88,135,1,0,0,0,1
116,89,45,1,0,0,0,1
116,90,135,1,0,0,0,1
116,91,90,2,0,0,0,1
116,92,45,1,0,5,0,1
116,93,0,3,0,0,0,1
116,94,315,3,0,0,0,0
116,95,270,1,0,0,0,1
116,96,270,1,0,0,0,1
118,1,0,1,0,0,0,1
118,2,315,3,0,0,0,1
118,3,315,1,0,0,0,1
118,4,135,2,2,0,0,1
118,5,135,2,0,0,0,1
118,6,0,1,0,0,0,1
118,7,225,1,4,0,0,1
118,8,225,2,0,0,0,1
118,9,45,2,2,0,0,1
118,10,315,2,0,0,0,1
118,11,45,3,0,0,0,1
118,12,225,2,0,0,0,1
118,13,45,3,0,0,0,1
118,14,270,3,2,0,0,1
118,15,270,3,0,0,0,1
118,16,315,1,19,0,0,1
118,17,225,3,0,0,0,1
118,18,135,1,0,0,0,1
118,19,270,2,0,0,0,1
118,20,225,3,0,0,0,1
118,21,180,2,0,0,0,1
118,22,90,1,0,0,0,1
118,23,315,3,0,0,0,1
118,24,0,2,11,0,0,1
118,25,135,1,0,0,0,1
118,26,180,1,0,0,0,1
118,27,135,2,0,0,0,1
118,28,90,3,1,0,0,1
118,29,0,2,0,0,0,1
118,30,315,1,1,0,0,1
118,31,315,2,0,0,0,1
118,32,270,1,0,0,0,1
118,33,225,1,0,0,0,1
118,34,270,1,0,0,0,1
118,35,180,1,0,0,0,1
118,36,225,3,1,0,0,1
118,37,180,2,5,1,1,0
118,38,0,3,0,0,0,1
118,39,225,3,0,0,0,1
118,40,135,3,1,0,0,1
118,41,45,1,9,0,0,1
118,42,45,3,0,0,0,1
118,43,90,3,0,0,0,1
118,44,0,2,5,0,0,1
118,45,180,3,1,0,0,1
118,46,225,1,1,0,0,1
118,47,315,2,0,0,0,1
118,48,180,1,0,0,0,1
118,49,90,1,5,0,0,1
118,50,90,2,0,0,0,1
118,51,90,2,0,0,0,1
118,52,45,2,0,0,0,1
118,53,90,3,0,0,0,1
118,54,135,3,1,0,0,1
118,55,0,3,6,0,0,1
118,56,45,1,0,0,0,1
118,57,225,2,0,0,0,1
118,58,270,2,1,0,0,1
118,59,180,3,6,0,0,1
118,60,315,3,0,0,0,1
118,61,135,3,0,0,0,1
118,62,0,1,2,0,0,1
118,63,90,3,0,0,0,1
118,64,180,2,0,0,0,1
118,65,315,3,2,0,0,1
118,66,180,3,0,0,0,1
118,67,45,1,4,0,0,1
118,68,270,2,0,0,0,1
118,69,225,2,0,0,0,1
118,70,270,2,0,0,0,1
118,71,0,3,0,0,0,1
118,72,45,2,0,0,0,1
118,73,90,1,0,0,0,1
118,74,270,3,0,0,0,1
118,75,270,1,0,0,0,1
118,76,270,1,0,0,0,1
118,77,315,2,0,0,0,1
118,78,135,3,0,0,0,1
118,79,0,1,0,0,0,1
118,80,90,2,0,0,0,1
118,81,0,2,0,0,0,1
118,82,90,2,0,0,0,1
118,83,135,1,0,0,0,1
118,84,45,3,1,0,0,1
118,85,135,2,0,0,0,1
118,86,315,1,0,0,0,1
118,87,180,1,4,0,0,1
118,88,0,3,0,0,0,1
118,89,225,1,0,0,0,1
118,90,45,2,0,0,0,1
118,91,270,3,0,0,0,1
118,92,45,1,0,0,0,1
118,93,90,1,2,0,0,1
118,94,180,3,0,0,0,0
118,95,180,2,7,0,0,1
118,96,135,1,0,0,0,1
119,1,225,2,0,0,0,1
119,2,270,3,0,0,0,1
119,3,225,2,0,0,0,1
119,4,315,3,0,0,0,1
119,5,225,3,0,0,0,1
119,6,315,1,0,0,0,1
119,7,180,1,0,0,1,1
119,8,135,2,0,0,0,1
119,9,135,2,1,0,0,1
119,10,45,2,0,0,0,1
119,11,90,1,0,0,0,1
119,12,315,2,0,0,0,1
119,13,315,2,0,0,0,1
119,14,135,2,0,0,0,1
119,15,270,3,0,0,0,1
119,16,180,2,0,0,0,1
119,17,0,2,0,0,0,1
119,18,0,1,0,0,0,1
119,19,315,1,0,0,0,1
119,20,225,3,0,0,0,1
119,21,225,1,0,0,0,1
119,22,90,3,0,0,0,1
119,23,270,1,0,0,0,1
119,24,135,1,0,0,0,1
119,25,135,1,0,0,0,1
119,26,0,1,0,0,0,1
119,27,270,2,0,0,0,1
119,28,45,3,0,0,0,1
119,29,315,1,0,0,0,1
119,30,0,2,0,0,0,1
119,31,315,3,0,0,0,1
119,32,45,3,0,0,0,1
119,33,315,3,0,0,0,1
119,34,135,3,0,0,0,1
119,35,0,1,0,0,0,1
119,36,90,3,0,0,0,1
119,37,0,3,0,0,0,1
119,38,135,3,0,0,0,1
119,39,0,3,0,0,0,1
119,40,270,2,0,0,0,1
119,41,225,1,0,0,0,1
119,42,45,1,0,0,0,1
119,43,180,3,0,0,0,1
119,44,180,3,0,0,0,1
119,45,45,3,0,0,0,1
119,46,90,2,0,0,0,1
119,47,90,1,0,0,0,1
119,48,225,3,0,0,0,1
119,49,225,2,0,0,0,1
119,50,225,1,0,0,0,1
119,51,270,1,0,0,0,1
119,52,180,2,0,0,0,1
119,53,0,2,0,0,0,1
119,54,315,2,0,0,0,1
119,55,90,3,0,0,0,1
119,56,180,1,0,0,0,1
119,57,45,2,0,0,0,1
119,58,90,2,0,0,0,1
119,59,45,1,0,0,0,1
119,60,90,3,0,0,0,1
119,61,135,3,0,0,0,1
119,62,180,1,0,0,0,1
119,63,225,3,0,0,0,1
119,64,180,2,0,0,0,1
119,65,135,3,0,0,0,1
119,66,225,1,0,0,0,1
119,67,45,2,0,0,0,1
119,68,225,2,0,0,0,1
119,69,180,1,0,0,0,1
119,70,135,2,0,0,0,1
119,71,135,1,0,0,0,1
119,72,270,2,0,0,0,1
119,73,270,2,0,0,0,1
119,74,270,3,0,0,0,1
119,75,180,3,0,0,0,1
119,76,90,2,0,0,0,0
119,77,135,1,0,0,0,1
119,78,270,1,0,0,0,1
119,79,90,2,0,0,0,1
119,80,270,3,0,0,0,1
119,81,180,2,0,0,0,1
119,82,90,1,0,0,0,1
119,83,315,3,0,0,0,1
119,84,45,1,0,0,0,1
119,85,315,2,0,0,0,1
119,86,0,3,0,0,0,1
119,87,0,3,0,0,0,1
119,88,270,1,0,0,0,1
119,89,45,1,0,0,0,1
119,90,0,2,0,0,0,1
119,91,45,3,0,0,0,1
119,92,90,1,0,0,0,1
119,93,45,2,0,0,0,1
119,94,0,1,0,0,0,1
119,95,315,1,0,0,0,1
119,96,180,3,0,0,0,1
617,1,315,3,0,0,0,1
617,2,180,2,0,0,0,1
617,3,90,1,0,0,0,1
617,4,45,2,0,0,0,1
617,5,90,3,0,0,0,0
617,6,225,1,0,0,0,0
617,7,135,1,0,0,0,1
617,8,180,1,0,0,0,1
617,9,0,2,0,0,0,1
617,10,225,2,0,0,0,1
617,11,135,2,0,0,0,1
617,12,315,1,0,0,0,1
617,13,315,3,0,0,0,1
617,14,270,1,0,0,0,1
617,15,0,1,0,0,0,1
617,16,225,2,0,0,0,0
617,17,270,3,0,0,0,1
617,18,270,3,0,0,0,1
617,19,45,3,0,0,0,1
617,20,270,2,0,0,0,0
617,21,0,2,0,0,0,1
617,22,315,2,0,0,0,1
617,23,225,3,0,0,0,0
617,24,135,1,0,0,0,1
617,25,135,2,0,0,0,0
617,26,225,3,0,0,0,0
617,27,0,1,0,0,0,1
617,28,315,1,0,0,0,1
617,29,135,2,0,0,0,0
617,30,45,3,0,0,0,1
617,31,315,2,0,0,0,1
617,32,315,1,0,0,0,1
617,33,225,3,0,0,0,0
617,34,225,1,0,0,0,0
617,35,135,3,0,0,0,0
617,36,180,3,0,0,0,0
617,37,45,1,0,0,0,1
617,38,180,3,0,0,0,0
617,39,180,2,0,0,0,1
617,40,225,2,0,0,0,0
617,41,90,1,0,0,0,1
617,42,180,2,0,0,0,0
617,43,45,2,0,0,0,1
617,44,90,3,0,0,0,1
617,45,90,2,0,0,0,0
617,46,315,3,0,0,0,1
617,47,90,3,0,0,0,0
617,48,315,2,0,0,0,0
617,49,270,1,0,0,0,1
617,50,270,2,0,0,0,1
617,51,90,2,0,0,0,0
617,52,0,3,0,0,0,1
617,53,135,3,0,0,0,0
617,54,180,1,0,0,0,1
617,55,45,1,0,0,0,1
617,56,0,2,0,0,0,1
617,57,0,3,0,0,0,1
617,58,225,1,0,0,0,1
617,59,225,3,0,0,0,1
617,60,0,1,0,0,0,1
617,61,90,3,0,0,0,1
617,62,135,3,0,0,0,0
617,63,180,1,0,0,0,0
617,64,45,3,0,0,0,1
617,65,90,1,0,0,0,0
617,66,45,2,0,0,0,1
617,67,45,1,0,0,0,1
617,68,90,2,0,0,0,1
617,69,45,3,0,0,0,1
617,70,225,1,0,0,0,1
617,71,90,2,0,0,0,0
617,72,225,2,0,0,0,0
617,73,0,1,0,0,0,1
617,74,135,1,0,0,0,0
617,75,180,2,0,0,0,0
617,76,270,3,0,0,0,1
617,77,315,2,0,0,0,1
617,78,135,2,0,0,0,1
617,79,0,3,0,0,0,1
617,80,270,2,0,0,0,1
617,81,90,1,0,0,0,1
617,82,180,3,0,0,0,0
617,83,135,1,0,0,0,0
617,84,180,3,0,0,0,0
617,85,45,2,0,0,0,1
617,86,270,1,0,0,0,1
617,87,45,1,0,0,0,1
617,88,0,2,0,0,0,1
617,89,0,3,0,0,0,1
617,90,315,1,0,0,0,1
617,91,180,1,0,0,0,0
617,92,270,1,0,0,0,1
617,93,135,3,0,0,0,0
617,94,270,2,0,0,0,1
617,95,315,3,0,0,0,1
617,96,270,3,0,0,0,0
618,1,270,3,13,0,0,1
618,2,180,1,7,0,7,0
618,3,135,2,0,0,1,0
618,4,315,2,7,0,0,1
618,5,315,3,7,0,0,0
618,6,270,1,0,0,0,1
618,7,225,2,0,4,0,0
618,8,45,3,0,0,0,1
618,9,225,2,0,0,0,0
618,10,225,3,0,0,1,0
618,11,0,2,5,0,0,1
618,12,0,1,3,0,0,1
618,13,90,1,0,0,0,1
618,14,225,3,17,0,0,1
618,15,45,3,18,0,0,1
618,16,0,2,3,0,0,1
618,17,315,1,0,0,0,1
618,18,0,1,2,0,0,1
618,19,225,1,8,0,3,0
618,20,270,2,20,0,0,1
618,21,315,2,0,0,0,1
618,22,135,2,0,0,0,1
618,23,315,3,21,0,0,1
618,24,315,1,0,0,0,1
618,25,270,3,0,0,0,1
618,26,45,2,8,0,0,1
618,27,90,3,0,0,0,0
618,28,180,2,0,0,0,0
618,29,135,1,7,0,1,1
618,30,135,1,6,0,0,0
618,31,135,2,0,0,0,1
618,32,315,1,15,0,0,1
618,33,0,2,3,0,0,1
618,34,90,3,0,0,0,1
618,35,90,3,0,0,0,1
618,36,225,3,19,0,2,0
618,37,90,2,0,0,0,1
618,38,315,3,9,0,0,1
618,39,180,1,2,0,13,0
618,40,45,3,7,0,0,1
618,41,90,1,0,0,0,1
618,42,225,3,0,0,0,0
618,43,135,3,0,0,0,1
618,44,225,1,0,0,0,1
618,45,0,3,3,0,0,1
618,46,270,2,0,0,1,1
618,47,135,3,3,0,0,1
618,48,90,3,6,0,0,1
618,49,270,1,0,0,0,1
618,50,225,2,0,0,4,1
618,51,45,2,0,0,0,1
618,52,0,1,0,1,0,1
618,53,45,1,0,0,0,1
618,54,180,2,0,0,13,0
618,55,90,2,0,0,0,1
618,56,180,3,0,0,7,0
618,57,135,3,0,1,0,1
618,58,315,2,4,0,0,1
618,59,225,1,0,0,0,0
618,60,180,2,0,0,0,1
618,61,180,3,19,0,0,0
618,62,180,1,6,0,6,1
618,63,0,3,0,0,0,1
618,64,45,1,0,0,0,1
618,65,315,3,5,0,0,1
618,66,0,2,2,0,0,1
618,67,270,3,0,0,0,1
618,68,90,1,13,0,0,0
618,69,90,2,0,0,0,1
618,70,45,2,0,0,0,1
618,71,270,2,0,0,0,0
618,72,135,1,0,0,0,0
618,73,90,2,7,0,0,0
618,74,90,1,0,0,0,1
618,75,135,1,0,0,0,1
618,76,225,1,8,0,0,1
618,77,270,1,18,0,0,0
618,78,135,3,29,0,0,1
618,79,180,3,0,0,0,0
618,80,180,1,11,0,0,1
618,81,270,3,0,0,0,1
618,82,225,2,18,0,0,1
618,83,270,1,0,0,0,0
618,84,315,2,6,0,0,1
618,85,180,3,14,4,10,0
618,86,45,3,6,0,0,1
618,87,315,1,0,0,0,1
618,88,0,1,1,0,0,0
618,89,135,2,0,0,5,1
618,90,180,2,0,0,0,0
618,91,45,1,0,0,0,0
618,92,0,3,2,0,0,0
618,93,0,3,0,3,0,1
618,94,45,2,0,0,0,1
618,95,45,1,0,0,0,1
618,96,270,2,0,0,0,0
619,1,0,1,0,0,0,1
619,2,315,1,0,0,0,1
619,3,45,2,0,0,0,1
619,4,315,1,7,0,0,1
619,5,0,1,0,0,0,1
619,6,225,2,0,0,0,1
619,7,270,3,0,0,0,1
619,8,135,1,1,0,0,1
619,9,225,2,15,0,0,1
619,10,315,3,0,0,0,1
619,11,270,1,22,0,0,1
619,12,315,2,13,0,0,1
619,13,315,1,0,0,0,1
619,14,270,2,0,0,0,1
619,15,0,2,0,0,0,1
619,16,45,3,0,0,1,1
619,17,135,2,0,0,0,0
619,18,0,2,3,0,0,1
619,19,225,1,0,0,0,1
619,20,90,1,0,0,0,1
